transect_id,x1,y1,x2,y2,mid_x,mid_y,mid_lon,mid_lat,lon1,lat1,lon2,lat2
491,16164455.765765766,-4590210.0000003,16164455.765765766,-4591409.9999997,16164455.765765766,-4590810.0,145.2077767386131,-38.08054233555739,145.2077767386131,-38.07629958875158,145.2077767386131,-38.08478483620508
492,16164405.675675675,-4590210.0000003,16164405.675675675,-4591409.9999997,16164405.675675675,-4590810.0,145.207326771678,-38.08054233555739,145.207326771678,-38.07629958875158,145.207326771678,-38.08478483620508
493,16164355.585585585,-4590210.0000003,16164355.585585585,-4591409.9999997,16164355.585585585,-4590810.0,145.20687680474288,-38.08054233555739,145.20687680474288,-38.07629958875158,145.20687680474288,-38.08478483620508
494,16164305.495495496,-4590210.0000003,16164305.495495496,-4591409.9999997,16164305.495495496,-4590810.0,145.20642683780778,-38.08054233555739,145.20642683780778,-38.07629958875158,145.20642683780778,-38.08478483620508
495,16164255.405405406,-4590210.0000003,16164255.405405406,-4591409.9999997,16164255.405405406,-4590810.0,145.20597687087266,-38.08054233555739,145.20597687087266,-38.07629958875158,145.20597687087266,-38.08478483620508
496,16164205.315315315,-4590210.0000003,16164205.315315315,-4591409.9999997,16164205.315315315,-4590810.0,145.20552690393754,-38.08054233555739,145.20552690393754,-38.07629958875158,145.20552690393754,-38.08478483620508
497,16164155.225225223,-4590210.0000003,16164155.225225223,-4591409.9999997,16164155.225225223,-4590810.0,145.20507693700242,-38.08054233555739,145.20507693700242,-38.07629958875158,145.20507693700242,-38.08478483620508
498,16163520.0000003,-4590824.864864865,16164719.9999997,-4590824.864864865,16164120.0,-4590824.864864865,145.20476050342037,-38.08064744552922,145.19937061171834,-38.08064744552922,145.2101503951224,-38.08064744552922
499,16163490.0000003,-4590844.954954955,16164689.9999997,-4590844.954954955,16164090.0,-4590844.954954955,145.20449100883513,-38.08078950300864,145.19910111713313,-38.08078950300864,145.20988090053717,-38.08078950300864
500,16163490.0000003,-4590895.045045045,16164689.9999997,-4590895.045045045,16164090.0,-4590895.045045045,145.20449100883513,-38.08114368996174,145.19910111713313,-38.08114368996174,145.20988090053717,-38.08114368996174
501,16164135.135135137,-4591499.9999997,16164135.135135137,-4590300.0000003,16164135.135135137,-4590900.0,145.2048964646526,-38.08117872634766,145.2048964646526,-38.08542119007086,145.2048964646526,-38.07693601646499
502,16164749.9999997,-4590864.774774775,16163550.0000003,-4590864.774774775,16164150.0,-4590864.774774775,145.2050299980056,-38.08092964913045,145.21041988970762,-38.08092964913045,145.1996401063036,-38.08092964913045
503,16164175.315315315,-4591439.9999997,16164175.315315315,-4590240.0000003,16164175.315315315,-4590840.0,145.20525740935233,-38.08075446643621,145.20525740935233,-38.084996954775754,145.20525740935233,-38.07651173193809
504,16164225.405405406,-4591439.9999997,16164225.405405406,-4590240.0000003,16164225.405405406,-4590840.0,145.20570737628742,-38.08075446643621,145.20570737628742,-38.084996954775754,145.20570737628742,-38.07651173193809
505,16164275.495495496,-4591439.9999997,16164275.495495496,-4590240.0000003,16164275.495495496,-4590840.0,145.20615734322254,-38.08075446643621,145.20615734322254,-38.084996954775754,145.20615734322254,-38.07651173193809
506,16164325.585585585,-4591439.9999997,16164325.585585585,-4590240.0000003,16164325.585585585,-4590840.0,145.20660731015764,-38.08075446643621,145.20660731015764,-38.084996954775754,145.20660731015764,-38.07651173193809
507,16164345.675675675,-4591469.9999997,16164345.675675675,-4590270.0000003,16164345.675675675,-4590870.0,145.20678778250752,-38.08096659669964,145.20678778250752,-38.08520907273102,145.20678778250752,-38.076723874509234
508,16164395.765765766,-4591469.9999997,16164395.765765766,-4590270.0000003,16164395.765765766,-4590870.0,145.2072377494426,-38.08096659669964,145.2072377494426,-38.08520907273102,145.2072377494426,-38.076723874509234
509,16164445.855855856,-4591469.9999997,16164445.855855856,-4590270.0000003,16164445.855855856,-4590870.0,145.20768771637773,-38.08096659669964,145.20768771637773,-38.08520907273102,145.20768771637773,-38.076723874509234
510,16163880.0000003,-4590885.945945946,16165079.9999997,-4590885.945945946,16164480.0,-4590885.945945946,145.20799443844322,-38.08107935037295,145.20260454674118,-38.08107935037295,145.21338433014523,-38.08107935037295
511,16164516.036036037,-4591499.9999997,16164516.036036037,-4590300.0000003,16164516.036036037,-4590900.0,145.2083181556627,-38.08117872634766,145.2083181556627,-38.08542119007086,145.2083181556627,-38.07693601646499
512,16163940.0000003,-4590926.126126126,16165139.9999997,-4590926.126126126,16164540.0,-4590926.126126126,145.2085334276137,-38.08136346337765,145.20314353591166,-38.08136346337765,145.21392331931568,-38.08136346337765
513,16164523.783783784,-4590360.0000003,16164523.783783784,-4591559.9999997,16164523.783783784,-4590960.0,145.20838775486493,-38.08160298379752,145.20838775486493,-38.077360298530394,145.20838775486493,-38.08584542290428
514,16163910.0000003,-4590996.306306306,16165109.9999997,-4590996.306306306,16164510.0,-4590996.306306306,145.20826393302843,-38.08185970295088,145.20287404132642,-38.08185970295088,145.21365382473047,-38.08185970295088
515,16163910.0000003,-4591046.396396397,16165109.9999997,-4591046.396396397,16164510.0,-4591046.396396397,145.20826393302843,-38.082213884720126,145.20287404132642,-38.082213884720126,145.21365382473047,-38.082213884720126
516,16164493.513513513,-4590480.0000003,16164493.513513513,-4591679.9999997,16164493.513513513,-4591080.0,145.20811583240052,-38.08245149131241,145.20811583240052,-38.07820885527664,145.20811583240052,-38.08669388118602
517,16164443.423423424,-4590480.0000003,16164443.423423424,-4591679.9999997,16164443.423423424,-4591080.0,145.20766586546543,-38.08245149131241,145.20766586546543,-38.07820885527664,145.20766586546543,-38.08669388118602
518,16163820.0000003,-4591106.666666667,16165019.9999997,-4591106.666666667,16164420.0,-4591106.666666667,145.20745544927274,-38.08264004720077,145.20206555757073,-38.08264004720077,145.21284534097478,-38.08264004720077
519,16163850.0000003,-4591126.756756756,16165049.9999997,-4591126.756756756,16164450.0,-4591126.756756756,145.20772494385798,-38.08278210080901,145.20233505215595,-38.08278210080901,145.21311483556002,-38.08278210080901
520,16163850.0000003,-4591176.846846847,16165049.9999997,-4591176.846846847,16164450.0,-4591176.846846847,145.20772494385798,-38.083136278110224,145.20233505215595,-38.083136278110224,145.21311483556002,-38.083136278110224
521,16164423.063063065,-4590600.0000003,16164423.063063065,-4591799.9999997,16164423.063063065,-4591200.0,145.2074829652364,-38.08329998898081,145.2074829652364,-38.07905740217676,145.2074829652364,-38.08754232962091
522,16164372.972972972,-4590600.0000003,16164372.972972972,-4591799.9999997,16164372.972972972,-4591200.0,145.2070329983013,-38.08329998898081,145.2070329983013,-38.07905740217676,145.2070329983013,-38.08754232962091
523,16164322.882882884,-4590600.0000003,16164322.882882884,-4591799.9999997,16164322.882882884,-4591200.0,145.2065830313662,-38.08329998898081,145.2065830313662,-38.07905740217676,145.2065830313662,-38.08754232962091
524,16164899.9999997,-4591172.792792792,16163700.0000003,-4591172.792792792,16164300.0,-4591172.792792792,145.2063774709318,-38.083107612744975,145.21176736263382,-38.083107612744975,145.20098757922977,-38.083107612744975
525,16164252.702702705,-4590570.0000003,16164252.702702705,-4591769.9999997,16164252.702702705,-4591170.0,145.20595259208122,-38.083087865486824,145.20595259208122,-38.07884526637481,145.20595259208122,-38.087330218435326
526,16164839.9999997,-4591132.612612613,16163640.0000003,-4591132.612612613,16164240.0,-4591132.612612613,145.20583848176133,-38.08282350651732,145.21122837346334,-38.08282350651732,145.2004485900593,-38.08282350651732
527,16164212.522522522,-4590510.0000003,16164212.522522522,-4591709.9999997,16164212.522522522,-4591110.0,145.20559164738145,-38.082663616652624,145.20559164738145,-38.07842099292475,145.20559164738145,-38.08690599421789
528,16164162.432432432,-4590510.0000003,16164162.432432432,-4591709.9999997,16164162.432432432,-4591110.0,145.20514168044633,-38.082663616652624,145.20514168044633,-38.07842099292475,145.20514168044633,-38.08690599421789
529,16164142.342342343,-4590480.0000003,16164142.342342343,-4591679.9999997,16164142.342342343,-4591080.0,145.20496120809648,-38.08245149131241,145.20496120809648,-38.07820885527664,145.20496120809648,-38.08669388118602
530,16164092.252252253,-4590480.0000003,16164092.252252253,-4591679.9999997,16164092.252252253,-4591080.0,145.20451124116136,-38.08245149131241,145.20451124116136,-38.07820885527664,145.20451124116136,-38.08669388118602
531,16164072.162162162,-4590450.0000003,16164072.162162162,-4591649.9999997,16164072.162162162,-4591050.0,145.20433076881147,-38.08223936535679,145.20433076881147,-38.07799671701315,145.20433076881147,-38.08648176753872
532,16164659.9999997,-4591012.072072072,16163460.0000003,-4591012.072072072,16164060.0,-4591012.072072072,145.20422151424992,-38.08197118121075,145.20961140595193,-38.08197118121075,145.19883162254789,-38.08197118121075
533,16164659.9999997,-4590961.981981982,16163460.0000003,-4590961.981981982,16164060.0,-4590961.981981982,145.20422151424992,-38.08161699826587,145.20961140595193,-38.08161699826587,145.19883162254789,-38.08161699826587
534,16164041.891891891,-4590330.0000003,16164041.891891891,-4591529.9999997,16164041.891891891,-4590930.0,145.2040588463471,-38.08139085538029,145.2040588463471,-38.07714815780538,145.2040588463471,-38.08563330679528
535,16163400.0000003,-4590938.198198198,16164599.9999997,-4590938.198198198,16164000.0,-4590938.198198198,145.20368252507944,-38.08144882446833,145.1982926333774,-38.08144882446833,145.20907241678145,-38.08144882446833
536,16163971.711711712,-4590360.0000003,16163971.711711712,-4591559.9999997,16163971.711711712,-4590960.0,145.20342840706215,-38.08160298379752,145.20342840706215,-38.077360298530394,145.20342840706215,-38.08584542290428
537,16163921.621621622,-4590360.0000003,16163921.621621622,-4591559.9999997,16163921.621621622,-4590960.0,145.20297844012703,-38.08160298379752,145.20297844012703,-38.077360298530394,145.20297844012703,-38.08584542290428
538,16163871.531531531,-4590360.0000003,16163871.531531531,-4591559.9999997,16163871.531531531,-4590960.0,145.2025284731919,-38.08160298379752,145.2025284731919,-38.077360298530394,145.2025284731919,-38.08584542290428
539,16163250.0000003,-4590988.558558558,16164449.9999997,-4590988.558558558,16163850.0,-4590988.558558558,145.20233505215324,-38.081804919286604,145.19694516045124,-38.081804919286604,145.20772494385528,-38.081804919286604
540,16163250.0000003,-4591038.6486486485,16164449.9999997,-4591038.6486486485,16163850.0,-4591038.6486486485,145.20233505215324,-38.08215910132121,145.19694516045124,-38.08215910132121,145.20772494385528,-38.08215910132121
541,16163250.0000003,-4591088.738738739,16164449.9999997,-4591088.738738739,16163850.0,-4591088.738738739,145.20233505215324,-38.0825132816402,145.19694516045124,-38.0825132816402,145.20772494385528,-38.0825132816402
542,16163250.0000003,-4591138.828828828,16164449.9999997,-4591138.828828828,16163850.0,-4591138.828828828,145.20233505215324,-38.082867460243556,145.19694516045124,-38.082867460243556,145.20772494385528,-38.082867460243556
543,16163898.91891892,-4591739.9999997,16163898.91891892,-4590540.0000003,16163898.91891892,-4591140.0,145.20277449827876,-38.08287574137743,145.20277449827876,-38.08711810663432,145.20277449827876,-38.078633129957474
544,16163340.0000003,-4591149.009009009,16164539.9999997,-4591149.009009009,16163940.0,-4591149.009009009,145.20314353590896,-38.08293944237583,145.19775364420695,-38.08293944237583,145.208533427611,-38.08293944237583
545,16163340.0000003,-4591199.099099099,16164539.9999997,-4591199.099099099,16163940.0,-4591199.099099099,145.20314353590896,-38.08329361891488,145.19775364420695,-38.08329361891488,145.208533427611,-38.08329361891488
546,16163340.0000003,-4591249.189189189,16164539.9999997,-4591249.189189189,16163940.0,-4591249.189189189,145.20314353590896,-38.083647793738294,145.19775364420695,-38.083647793738294,145.208533427611,-38.083647793738294
547,16163900.72072072,-4590660.0000003,16163900.72072072,-4591859.9999997,16163900.72072072,-4591260.0,145.2027906841397,-38.08372423412256,145.2027906841397,-38.0794816719345,145.2027906841397,-38.087966550145765
548,16163983.184046883,-4590674.825161675,16163718.077214375,-4591845.174838325,16163850.63063063,-4591260.0,145.20234071720458,-38.08372423412256,145.2035314648024,-38.07958650268234,145.20114996960677,-38.087861731412424
549,16164449.9999997,-4591210.540540541,16163250.0000003,-4591210.540540541,16163850.0,-4591210.540540541,145.20233505215324,-38.08337451871099,145.20772494385528,-38.08337451871099,145.19694516045124,-38.08337451871099
550,16163810.45045045,-4590600.0000003,16163810.45045045,-4591799.9999997,16163810.45045045,-4591200.0,145.20197977250487,-38.08329998898081,145.20197977250487,-38.07905740217676,145.20197977250487,-38.08754232962091
551,16163190.0000003,-4591229.639639639,16164389.9999997,-4591229.639639639,16163790.0,-4591229.639639639,145.2017960629828,-38.08350956384048,145.19640617128078,-38.08350956384048,145.20718595468483,-38.08350956384048
552,16163190.0000003,-4591279.72972973,16164389.9999997,-4591279.72972973,16163790.0,-4591279.72972973,145.2017960629828,-38.08386373761785,145.19640617128078,-38.08386373761785,145.20718595468483,-38.08386373761785
553,16163829.81981982,-4591889.9999997,16163829.81981982,-4590690.0000003,16163829.81981982,-4591290.0,145.20215377051034,-38.08393635577032,145.20215377051034,-38.088178659485045,145.20215377051034,-38.07969380589029
554,16163250.0000003,-4591319.90990991,16164449.9999997,-4591319.90990991,16163850.0,-4591319.90990991,145.20233505215324,-38.084147839803485,145.19694516045124,-38.084147839803485,145.20772494385528,-38.084147839803485
555,16163250.0000003,-4591370.0,16164449.9999997,-4591370.0,16163850.0,-4591370.0,145.20233505215324,-38.08450201048898,145.19694516045124,-38.08450201048898,145.20772494385528,-38.08450201048898
556,16163220.0000003,-4591390.09009009,16164419.9999997,-4591390.09009009,16163820.0,-4591390.09009009,145.20206555756803,-38.08464406047971,145.196675665866,-38.08464406047971,145.20745544927004,-38.08464406047971
557,16163789.81981982,-4590810.0000003,16163789.81981982,-4592009.9999997,16163789.81981982,-4591410.0,145.20179444439668,-38.084784836207206,145.20179444439668,-38.080542335559514,145.20179444439668,-38.08902709068779
558,16163160.0000003,-4591430.27027027,16164359.9999997,-4591430.27027027,16163760.0,-4591430.27027027,145.20152656839755,-38.08492815963319,145.19613667669555,-38.08492815963319,145.20691646009956,-38.08492815963319
559,16163749.63963964,-4590870.0000003,16163749.63963964,-4592069.9999997,16163749.63963964,-4591470.0,145.20143349969695,-38.085209072733136,145.20143349969695,-38.08096659670175,145.20143349969695,-38.08945130259652
560,16163516.967135804,-4590938.921826391,16163942.131963296,-4592061.078173609,16163729.54954955,-4591500.0,145.20125302734706,-38.08542119007298,145.19934336703307,-38.08145394120829,145.2031626876611,-38.08938822367108
561,16164299.9999997,-4591479.459459459,16163100.0000003,-4591479.459459459,16163700.0,-4591479.459459459,145.20098757922707,-38.08527595664547,145.2063774709291,-38.08527595664547,145.19559768752507,-38.08527595664547
562,16163689.369369367,-4590840.0000003,16163689.369369367,-4592039.9999997,16163689.369369367,-4591440.0,145.20089208264733,-38.084996954777885,145.20089208264733,-38.080754466438336,145.20089208264733,-38.08923919694987
563,16163639.27927928,-4590840.0000003,16163639.27927928,-4592039.9999997,16163639.27927928,-4591440.0,145.20044211571224,-38.084996954777885,145.20044211571224,-38.080754466438336,145.20044211571224,-38.08923919694987
564,16163010.0000003,-4591460.810810811,16164209.9999997,-4591460.810810811,16163610.0,-4591460.810810811,145.20017909547136,-38.085144099731146,145.19478920376935,-38.085144099731146,145.2055689871734,-38.085144099731146
565,16163599.0990991,-4590900.0000003,16163599.0990991,-4592099.9999997,16163599.0990991,-4591500.0,145.2000811710125,-38.08542119007298,145.2000811710125,-38.08117872634978,145.2000811710125,-38.089663407627725
566,16164179.9999997,-4591469.009009009,16162980.0000003,-4591469.009009009,16163580.0,-4591469.009009009,145.19990960088614,-38.085202065843546,145.20529949258815,-38.085202065843546,145.1945197091841,-38.085202065843546
567,16163558.91891892,-4590840.0000003,16163558.91891892,-4592039.9999997,16163558.91891892,-4591440.0,145.19972022631273,-38.084996954777885,145.19972022631273,-38.080754466438336,145.19972022631273,-38.08923919694987
568,16163538.828828828,-4590810.0000003,16163538.828828828,-4592009.9999997,16163538.828828828,-4591410.0,145.19953975396285,-38.084784836207206,145.19953975396285,-38.080542335559514,145.19953975396285,-38.08902709068779
569,16163488.738738738,-4590810.0000003,16163488.738738738,-4592009.9999997,16163488.738738738,-4591410.0,145.19908978702773,-38.084784836207206,145.19908978702773,-38.080542335559514,145.19908978702773,-38.08902709068779
570,16164059.9999997,-4591388.6486486485,16162860.0000003,-4591388.6486486485,16163460.0,-4591388.6486486485,145.19883162254519,-38.08463386856131,145.20422151424722,-38.08463386856131,145.19344173084318,-38.08463386856131
571,16164029.9999997,-4591368.558558558,16162830.0000003,-4591368.558558558,16163430.0,-4591368.558558558,145.19856212795997,-38.08449181855078,145.20395201966198,-38.08449181855078,145.19317223625794,-38.08449181855078
572,16163428.468468469,-4590720.0000003,16163428.468468469,-4591919.9999997,16163428.468468469,-4591320.0,145.19854836997814,-38.08414847680267,145.19854836997814,-38.079905939230684,145.19854836997814,-38.08839076820889
573,16163378.378378378,-4590720.0000003,16163378.378378378,-4591919.9999997,16163378.378378378,-4591320.0,145.19809840304302,-38.08414847680267,145.19809840304302,-38.079905939230684,145.19809840304302,-38.08839076820889
574,16162770.0000003,-4591361.711711711,16163969.9999997,-4591361.711711711,16163370.0,-4591361.711711711,145.19802313878947,-38.084443406824946,145.19263324708746,-38.084443406824946,145.2034130304915,-38.084443406824946
575,16163338.198198196,-4590780.0000003,16163338.198198196,-4591979.9999997,16163338.198198196,-4591380.0,145.19773745834325,-38.08457271702111,145.19773745834325,-38.0803302040653,145.19773745834325,-38.08881498381026
576,16163288.108108109,-4590780.0000003,16163288.108108109,-4591979.9999997,16163288.108108109,-4591380.0,145.1972874914082,-38.08457271702111,145.1972874914082,-38.0803302040653,145.1972874914082,-38.08881498381026
577,16163879.9999997,-4591338.018018018,16162680.0000003,-4591338.018018018,16163280.0,-4591338.018018018,145.19721465503378,-38.08427587652629,145.20260454673578,-38.08427587652629,145.19182476333177,-38.08427587652629
578,16163849.9999997,-4591317.927927928,16162650.0000003,-4591317.927927928,16163250.0,-4591317.927927928,145.19694516044854,-38.08413382582021,145.20233505215057,-38.08413382582021,145.1915552687465,-38.08413382582021
579,16163227.837837838,-4590690.0000003,16163227.837837838,-4591889.9999997,16163227.837837838,-4591290.0,145.19674607435854,-38.08393635577032,145.19674607435854,-38.07969380589029,145.19674607435854,-38.088178659485045
580,16162590.0000003,-4591302.252252252,16163789.9999997,-4591302.252252252,16163190.0,-4591302.252252252,145.19640617127808,-38.08402298785787,145.19101627957605,-38.08402298785787,145.2017960629801,-38.08402298785787
581,16162560.0000003,-4591322.342342342,16163759.9999997,-4591322.342342342,16163160.0,-4591322.342342342,145.19613667669284,-38.08416503877928,145.1907467849908,-38.08416503877928,145.20152656839488,-38.08416503877928
582,16162560.0000003,-4591372.432432433,16163759.9999997,-4591372.432432433,16163160.0,-4591372.432432433,145.19613667669284,-38.08451920938147,145.1907467849908,-38.08451920938147,145.20152656839488,-38.08451920938147
583,16162590.0000003,-4591392.522522522,16163789.9999997,-4591392.522522522,16163190.0,-4591392.522522522,145.19640617127808,-38.08466125933877,145.19101627957605,-38.08466125933877,145.2017960629801,-38.08466125933877
584,16163192.612612613,-4592039.9999997,16163192.612612613,-4590840.0000003,16163192.612612613,-4591440.0,145.19642964077647,-38.084996954777885,145.19642964077647,-38.08923919694987,145.19642964077647,-38.080754466438336
585,16163242.702702705,-4592039.9999997,16163242.702702705,-4590840.0000003,16163242.702702705,-4591440.0,145.19687960771162,-38.084996954777885,145.19687960771162,-38.08923919694987,145.19687960771162,-38.080754466438336
586,16162650.0000003,-4591482.792792792,16163849.9999997,-4591482.792792792,16163250.0,-4591482.792792792,145.19694516044854,-38.08529952524761,145.1915552687465,-38.08529952524761,145.20233505215057,-38.08529952524761
587,16163252.882882884,-4592129.9999997,16163252.882882884,-4590930.0000003,16163252.882882884,-4591530.0,145.19697105782612,-38.08563330679739,145.19697105782612,-38.089875512043484,145.19697105782612,-38.081390855382416
588,16162680.0000003,-4591552.972972973,16163879.9999997,-4591552.972972973,16163280.0,-4591552.972972973,145.19721465503378,-38.08579573810723,145.19182476333177,-38.08579573810723,145.20260454673578,-38.08579573810723
589,16162710.0000003,-4591573.063063063,16163909.9999997,-4591573.063063063,16163310.0,-4591573.063063063,145.19748414961902,-38.08593778558434,145.192094257917,-38.08593778558434,145.20287404132105,-38.08593778558434
590,16163343.153153151,-4592189.9999997,16163343.153153151,-4590990.0000003,16163343.153153151,-4591590.0,145.19778196946095,-38.08605753839997,145.19778196946095,-38.09029971902867,145.19778196946095,-38.08181511160147
591,16163393.243243244,-4592189.9999997,16163393.243243244,-4590990.0000003,16163393.243243244,-4591590.0,145.19823193639607,-38.08605753839997,145.19823193639607,-38.09029971902867,145.19823193639607,-38.08181511160147
592,16162800.0000003,-4591633.333333333,16163999.9999997,-4591633.333333333,16163400.0,-4591633.333333333,145.19829263337473,-38.08636392635975,145.1929027416727,-38.08636392635975,145.20368252507674,-38.08636392635975
593,16163433.423423424,-4592249.9999997,16163433.423423424,-4591050.0000003,16163433.423423424,-4591650.0,145.1985928810958,-38.08648176754084,145.1985928810958,-38.09072392355207,145.1985928810958,-38.082239365358916
594,16162860.0000003,-4591673.513513514,16164059.9999997,-4591673.513513514,16163460.0,-4591673.513513514,145.19883162254519,-38.08664801883006,145.19344173084318,-38.08664801883006,145.20422151424722,-38.08664801883006
595,16163503.603603603,-4592279.9999997,16163503.603603603,-4591080.0000003,16163503.603603603,-4591680.0,145.19922332038078,-38.08669388118813,145.19922332038078,-38.090936024890595,145.19922332038078,-38.08245149131453
596,16163553.693693694,-4592279.9999997,16163553.693693694,-4591080.0000003,16163553.693693694,-4591680.0,145.1996732873159,-38.08669388118813,145.1996732873159,-38.090936024890595,145.1996732873159,-38.08245149131453
597,16162980.0000003,-4591703.783783784,16164179.9999997,-4591703.783783784,16163580.0,-4591703.783783784,145.19990960088614,-38.0868620429216,145.1945197091841,-38.0868620429216,145.20529949258815,-38.0868620429216
598,16164209.9999997,-4591696.126126126,16163010.0000003,-4591696.126126126,16163610.0,-4591696.126126126,145.20017909547136,-38.086807899981466,145.2055689871734,-38.086807899981466,145.19478920376935,-38.086807899981466
599,16164209.9999997,-4591646.036036036,16163010.0000003,-4591646.036036036,16163610.0,-4591646.036036036,145.20017909547136,-38.08645374046633,145.2055689871734,-38.08645374046633,145.19478920376935,-38.08645374046633
600,16164209.9999997,-4591595.945945946,16163010.0000003,-4591595.945945946,16163610.0,-4591595.945945946,145.20017909547136,-38.08609957923552,145.2055689871734,-38.08609957923552,145.19478920376935,-38.08609957923552
601,16163624.144144144,-4592159.9999997,16163624.144144144,-4590960.0000003,16163624.144144144,-4591560.0,145.20030615448002,-38.08584542290639,145.20030615448002,-38.09008761584381,145.20030615448002,-38.08160298379964
602,16163070.0000003,-4591564.234234234,16164269.9999997,-4591564.234234234,16163670.0,-4591564.234234234,145.20071808464186,-38.085875361166515,145.19532819293983,-38.085875361166515,145.20610797634387,-38.085875361166515
603,16163070.0000003,-4591614.324324325,16164269.9999997,-4591614.324324325,16163670.0,-4591614.324324325,145.20071808464186,-38.08622952348351,145.19532819293983,-38.08622952348351,145.20610797634387,-38.08622952348351
604,16163040.0000003,-4591634.414414414,16164239.9999997,-4591634.414414414,16163640.0,-4591634.414414414,145.2004485900566,-38.08637157011779,145.1950586983546,-38.08637157011779,145.20583848175863,-38.08637157011779
605,16163644.504504504,-4592279.9999997,16163644.504504504,-4591080.0000003,16163644.504504504,-4591680.0,145.20048905470904,-38.08669388118813,145.20048905470904,-38.090936024890595,145.20048905470904,-38.08245149131453
606,16163694.594594594,-4592279.9999997,16163694.594594594,-4591080.0000003,16163694.594594594,-4591680.0,145.20093902164416,-38.08669388118813,145.20093902164416,-38.090936024890595,145.20093902164416,-38.08245149131453
607,16163714.684684685,-4592309.9999997,16163714.684684685,-4591110.0000003,16163714.684684685,-4591710.0,145.20111949399404,-38.086905994220004,145.20111949399404,-38.09114812561367,145.20111949399404,-38.08266361665474
608,16163160.0000003,-4591714.774774775,16164359.9999997,-4591714.774774775,16163760.0,-4591714.774774775,145.20152656839755,-38.08693975389503,145.19613667669555,-38.08693975389503,145.20691646009956,-38.08693975389503
609,16163160.0000003,-4591764.864864865,16164359.9999997,-4591764.864864865,16163760.0,-4591764.864864865,145.20152656839755,-38.08729391105572,145.19613667669555,-38.08729391105572,145.20691646009956,-38.08729391105572
610,16163804.954954956,-4592369.9999997,16163804.954954956,-4591170.0000003,16163804.954954956,-4591770.0,145.20193040562887,-38.08733021843745,145.20193040562887,-38.09157232521347,145.20193040562887,-38.08308786548895
611,16163250.0000003,-4591775.045045045,16164449.9999997,-4591775.045045045,16163850.0,-4591775.045045045,145.20233505215324,-38.08736588883002,145.19694516045124,-38.08736588883002,145.20772494385528,-38.08736588883002
612,16163875.135135137,-4592399.9999997,16163875.135135137,-4591200.0000003,16163875.135135137,-4591800.0,145.20256084491388,-38.08754232962303,145.20256084491388,-38.091784424090186,145.20256084491388,-38.08329998898294
613,16163864.774774777,-4591230.0000003,16163864.774774777,-4592429.9999997,16163864.774774777,-4591830.0,145.2024677762133,-38.08775444019317,145.2024677762133,-38.083512111861516,145.2024677762133,-38.091996522351444
614,16163814.684684685,-4591230.0000003,16163814.684684685,-4592429.9999997,16163814.684684685,-4591830.0,145.20201780927815,-38.08775444019317,145.20201780927815,-38.083512111861516,145.20201780927815,-38.091996522351444
615,16163764.594594594,-4591230.0000003,16163764.594594594,-4592429.9999997,16163764.594594594,-4591830.0,145.20156784234302,-38.08775444019317,145.20156784234302,-38.083512111861516,145.20156784234302,-38.091996522351444
616,16163744.504504504,-4591200.0000003,16163744.504504504,-4592399.9999997,16163744.504504504,-4591800.0,145.20138736999314,-38.08754232962303,145.20138736999314,-38.08329998898294,145.20138736999314,-38.091784424090186
617,16163694.414414415,-4591200.0000003,16163694.414414415,-4592399.9999997,16163694.414414415,-4591800.0,145.20093740305808,-38.08754232962303,145.20093740305808,-38.08329998898294,145.20093740305808,-38.091784424090186
618,16163644.324324325,-4591200.0000003,16163644.324324325,-4592399.9999997,16163644.324324325,-4591800.0,145.20048743612296,-38.08754232962303,145.20048743612296,-38.08329998898294,145.20048743612296,-38.091784424090186
619,16163624.234234234,-4591170.0000003,16163624.234234234,-4592369.9999997,16163624.234234234,-4591770.0,145.20030696377307,-38.08733021843745,145.20030696377307,-38.08308786548895,145.20030696377307,-38.09157232521347
620,16163604.144144144,-4591200.0000003,16163604.144144144,-4592399.9999997,16163604.144144144,-4591800.0,145.2001264914232,-38.08754232962303,145.2001264914232,-38.08329998898294,145.2001264914232,-38.091784424090186
621,16162980.0000003,-4591825.945945946,16164179.9999997,-4591825.945945946,16163580.0,-4591825.945945946,145.19990960088614,-38.08772577663858,145.1945197091841,-38.08772577663858,145.20529949258815,-38.08772577663858
622,16163010.0000003,-4591846.036036036,16164209.9999997,-4591846.036036036,16163610.0,-4591846.036036036,145.20017909547136,-38.08786782036565,145.19478920376935,-38.08786782036565,145.2055689871734,-38.08786782036565
623,16163010.0000003,-4591896.126126126,16164209.9999997,-4591896.126126126,16163610.0,-4591896.126126126,145.20017909547136,-38.08822197303033,145.19478920376935,-38.08822197303033,145.2055689871734,-38.08822197303033
624,16163636.216216216,-4592519.9999997,16163636.216216216,-4591320.0000003,16163636.216216216,-4591920.0,145.20041459974854,-38.088390768211006,145.20041459974854,-38.0926328134425,145.20041459974854,-38.084148476804785
625,16163686.306306306,-4592519.9999997,16163686.306306306,-4591320.0000003,16163686.306306306,-4591920.0,145.20086456668366,-38.088390768211006,145.20086456668366,-38.0926328134425,145.20086456668366,-38.084148476804785
626,16163130.0000003,-4591926.396396397,16164329.9999997,-4591926.396396397,16163730.0,-4591926.396396397,145.20125707381231,-38.08843599251397,145.19586718211028,-38.08843599251397,145.20664696551435,-38.08843599251397
